,Sample,SNC,FA 18:1,FA 20:4,FA 20:3,FA 22:6,FA 22:5,FA 22:4,LPE 16:0,LPE 18:1,LPE 18:0,LPE 20:4,PE 34:2,PE 34:1,SM 32:1;O2,PE O-36:5,PE O-36:4,PE O-37:5,PE 36:4,PE 36:3,PE 36:2,SM 34:2;O2,SM 34:1;O2,PE O-38:6,PC 30:0,PE 38:6,PC O-32:1,PE 38:5,PC 31:0,PE 38:4,SM 36:2;O2,PC 32:2,SM 36:1;O2,PC 32:1,PC 32:0,PE O-40:5,PC 33:2,PC 33:1,PC O-34:1,PC 33:0,PC O-34:0,PE 40:4,PC 34:3,PC 34:2,SM 38:1;O2,PC 34:1,PC 34:0,PC O-36:4,PC O-36:3,PC 35:2,PC 35:1,PC 36:5,PC 36:4,PC 36:3,SM 40:2;O2,PC 36:2,PC 36:1,PC O-38:6,PC O-38:5,PC 37:4,PC O-38:4,PC 38:7,PC 38:6,PC 38:5,PC 38:4,SM 42:3;O2,PC 38:3,SM 42:2;O2,PC 38:2,PC 39:6,PC 39:4,PC 40:8,SM 42:1;O2,PC 40:7,PC 40:6,PC 40:5,PC 40:4,PI 38:5,PI 38:4,PC 42:10,PC 42:7,CAR 20:4,LPC 16:0/0:0,LPC 16:0,LPC 18:1,LPC 18:1/0:0,LPC 18:0/0:0,LPC 20:4,LPC 20:1/0:0,LPC 22:6,LPC 22:4,LPC 24:0/0:0,DG 34:1,DG 36:4,DG 36:3,DG 36:2,DG 38:6,DG 38:5,DG 40:6,PC O-32:0,PC O-34:2,PC 36:0,CoQ9,SM 41:2;O2,PC O-40:6,TG 52:5,TG 54:6,TG 56:8,TG 56:7,TG 56:6,TG 56:5,TG 58:9,TG 58:8,TG 58:6,TG 60:12,CAR 14:0,CAR 16:0,CAR 18:2,CAR 18:1,CAR 18:0
11,SK35,sham,25.8441495348636,24.6732379811511,20.1237675591381,20.995330232586,20.0746182013731,22.1425981791675,19.9635287166813,18.3985592280699,20.3236085139077,20.2998276446553,20.907102405539,14.6810333239114,18.8865665808491,21.3905349178328,18.6830230523888,18.0814051530744,21.8272249965472,19.5466896718506,22.7955067521002,21.9573169520299,25.7237859896319,21.218406261883,21.5462637073463,19.4550416767028,19.3081126032799,20.2388856195377,21.7383299663401,24.3876808065139,19.8152291435503,23.3715441446398,21.4752623091414,22.0752478694877,20.7977046236043,19.786847160637,23.8247641034811,22.5926670419475,22.6566486952012,20.41595577277,19.5783921034755,17.4638626403309,22.5587073172521,30.0581080259487,20.2600641324517,27.8061225309053,23.7162216979043,23.8831824082311,18.487268794136,24.0508526638786,21.2691631556928,23.1791608920259,23.4071441188612,23.4732541757703,21.1327759649627,29.3047487475423,25.6274672449775,19.4025223636178,18.6701341919311,24.6435577120642,21.8844748576796,20.1974723572766,26.6189221804593,24.6669084045556,23.4060007455435,23.4448152197114,24.2559129732787,24.6908835030162,22.3088778687099,21.0257018882156,22.7241584948955,23.9987570286999,24.9093857442372,23.1134032119826,25.8901024037328,23.3085084541982,22.6896114885615,20.6179420165523,19.615560643937,20.7354587210402,18.8935183494117,17.4625776152299,28.1606663638473,24.4142171983916,22.5353987994872,26.3243031136854,27.6317134873697,23.7128984805999,21.408494633362,19.4998562365605,20.3965535832484,19.4778772316239,20.8914006389085,19.7497418442349,21.4986455636748,19.738756383299,21.0494661653287,21.8926311318893,19.7652748902585,21.7410236709305,21.1200612366925,21.4497414747539,20.0667528582003,20.405028165252,16.7510412601917,28.2172074562969,28.1571287166924,26.235024185947,28.6454323626019,27.9783563274947,28.2089565228449,26.2045150105764,25.9574634554,25.7031385502488,22.0115631010076,18.0300728687096,20.3940355087389,19.099233833278,20.0060792625787,18.9633982889342
12,SK36,sham,25.8722684636715,24.6722130376916,19.8534704942659,21.2386620324025,20.1724706974757,21.7722830552286,19.95435076479,18.7831749716225,20.8003340417607,19.5895113838494,22.0552326142592,21.2525360839718,18.9582693901775,24.1406307429012,22.2174810135396,20.809820384698,23.5129031188774,21.143954147148,23.7969325474427,21.6930250201216,25.8412842610951,24.485252720993,23.0118748411074,19.4335876777717,19.3370016777214,22.4842907318068,23.6855676710381,26.0085563590719,19.8553481727197,23.0644097661013,21.7577890528503,22.7427714929995,20.9954095570293,22.4395531240035,23.8209341602377,22.5994680524217,23.5985100939156,21.8592955276365,21.5293132438238,20.938265111628,21.9009754926978,29.7067733340314,20.3601049551386,27.5902306801318,24.4113226399543,23.6316142865806,19.9757425170931,23.9992210543487,21.1101804975974,22.3348496740384,23.1299155630604,23.4299090503108,20.4118398111059,28.9203536317056,24.8289053128418,19.594264290863,17.6965379276297,24.2303661806853,21.93839039397,19.5075716113576,26.0829862183377,24.093137641852,22.982337063648,24.1800203305833,23.5933867995203,24.7948257958303,21.8220666286737,21.0106964647178,22.6605675279006,23.5833262255818,24.6802326762631,23.0594103420502,25.5989362036702,22.156512389819,21.8326729970723,21.0419324118082,20.0915253488061,20.6165531918108,19.5795593750006,17.4703466036384,27.6749235353638,23.8735160074689,21.9855999834409,25.8537043123277,27.2047551521876,22.888150253214,21.4369602403018,18.9825575723149,19.2990208042237,19.4443108410853,20.7967680459901,18.576792272164,21.400770886314,19.5920345929865,20.3439888514161,21.1543475593969,19.0538007481081,23.0109852232693,21.1293988530806,21.0975362003535,20.5294841461773,19.6241641763322,16.5507517636992,28.1015858903621,28.4260441778832,25.8086729688997,27.6833351865733,27.6552925944484,27.7847730308355,25.811792534926,25.5921362163538,25.2242170769294,21.8162927147391,17.9702510560163,20.1493080027976,18.5505965765544,19.5740486203438,19.2540237836093
13,SK37,snc,25.9209098762686,24.5797252360981,19.4601431864118,21.0773234909156,19.5718635831152,21.5975930291266,20.3423610568261,19.1224678450153,21.0575557141402,19.4719886691516,21.7376940728564,20.8911784477383,18.9908898243965,24.3870654421788,22.6352196768954,21.3328439275085,23.3740026219606,20.9171521811731,23.4768761171839,21.9240438173268,26.2584281567,24.7403140963253,22.966632705152,19.6969354223864,20.1886150282435,22.5633712566632,23.8099563756848,25.9634955647662,19.6253840635351,23.0811263676635,22.1759208155375,22.7966768518872,21.1823903063636,22.2907922269794,24.4071436703241,23.238109025815,24.1395310459078,21.9990554292513,22.1292221342626,20.3778726152667,22.5349524348528,30.1338587285156,20.710441530486,28.1653465848714,24.6711158710864,24.2865172260102,20.771698225527,24.5625710982119,21.7389476560484,22.55921400493,23.8403372238858,23.8526405790863,20.717124223163,29.1501671009573,25.7588004590568,20.1092862006666,18.0030808001547,24.424363597679,22.5826718177349,19.8656253838335,26.822783887346,24.7976144176952,23.7347104583725,24.5563110894731,23.4990746560946,25.4165742658248,22.4922664175328,21.4184938124551,22.8332146279792,23.8860918067083,25.0949444053988,23.655997701992,26.0115639326944,23.6556368490303,22.6474064498715,21.441245924639,20.460941073062,20.9892947648428,19.6287236436972,17.399990623306,27.9120567563695,24.2539894704452,22.6593794119048,26.1718982821555,27.3673762596735,23.1300286661164,21.5530357936538,19.4170958642413,19.8097270215599,19.418487687045,20.9187447799623,19.143855602828,21.1202580499701,19.3980687174524,20.1116008368098,21.313063959215,19.1055667557645,23.4305189268396,21.811411042941,21.3164438558606,20.6411789591821,20.1112438145268,17.7158581705956,27.4295924288044,27.4131775639046,25.4996447972509,27.3427519409476,27.3356301226525,27.7507749773812,25.6546022885964,25.6435576891714,25.3085445267359,21.3492974567546,17.7106961161105,20.4788636745611,18.2544873996175,19.6924280329382,19.4476208017299
14,SK38,sham,25.4916883435687,24.3942972832711,19.7674985358405,20.9556419111617,19.8188029088412,21.8354117049576,20.1346586442612,18.6135602836078,20.3228336495608,19.0866161637068,22.0860039091567,19.922889807552,18.8906099406727,24.1041509085501,22.2480152247874,21.022708983246,23.4921022598631,20.7832569987655,23.9033936884202,21.5359834590709,25.7009184633256,24.3274003380642,22.7870652786917,19.3727963429247,19.0487698540074,22.0766956338576,23.2580799260245,26.0518613734583,19.8791332357065,22.5975781761645,21.7856759243501,22.6335996723075,20.250880054359,22.1249486122768,23.4631068272008,22.3483148291634,23.4495321599938,21.306187690811,21.8283930902082,20.5713012448182,22.2373692821975,29.774629422348,20.3221405839157,27.5982018833596,24.2515831355541,23.5947831677919,19.9991777209281,24.1091380772447,21.0476266582299,22.0120487949771,22.872369043316,23.3840085843192,20.137818059612,28.8474742834681,25.1891006963537,19.2499594695412,18.0795846298042,24.1328071649159,21.9410951613906,19.0565458659141,26.046150414314,23.8355681531932,22.8307810379419,23.8340835822686,23.6258574019534,24.7354293757965,21.8947713490624,20.5833019724489,22.3472530451147,23.35029181901,24.4271555061512,22.6958300515096,25.3841846910699,21.9885114223096,21.7576610937907,20.0679345874139,19.0614418771551,20.4417221313157,18.4855604741939,15.1322746711154,27.5162009664383,23.7612044544227,21.8054429719296,25.5236905591379,26.8898785118375,22.6019934388906,20.758957008774,18.6911850775117,19.0821175875524,18.8771622448198,20.9970957832326,19.1460951075574,21.0815926974598,18.9848057241712,19.9255181129171,20.5883060465629,18.453225415861,22.9767522666677,21.4067103488951,20.8254476415939,19.7935783439514,19.7411916626176,17.0544455817896,28.2874795493306,28.7880604528292,25.5030645553319,26.8593930614604,27.3541395191046,27.684595245306,25.290067856743,25.1348895911685,24.8806705946652,20.9744996858274,16.8808626653495,19.7659073766623,17.7785088747311,18.9442797904014,18.8943286674188
15,SK39,snc,26.5223293437254,24.7842393264661,20.3315057968761,21.8262115692652,20.4681111814922,22.5408906306002,19.9361468810127,18.2265470872632,20.7325017602633,19.4416804187347,21.8304564158289,21.1090553104408,19.084670030907,24.5249683970755,22.7273488688858,21.745607714133,23.5922605168838,21.0888476302666,23.748953955737,21.9047250023725,26.2760146714402,24.9280583339908,23.3707901970756,19.8573369884579,20.2233816204823,22.6615203610681,23.923528597829,26.2378237539234,19.6957888381269,23.1063541140043,22.3726104218457,22.9214451841094,20.2743792418532,22.7308093842233,23.9311569331683,22.41076304874,24.2107626690239,22.250847149602,22.2176517857617,21.4494719712667,21.7051375810059,30.0226245489937,21.0609754059332,27.7501151776801,24.8504221913294,24.1177966596597,20.8599628886113,24.2976751412296,21.1577141088511,21.9385395186635,23.469761581323,23.6266504743815,21.0803714424361,29.0391510959669,25.0107659667048,20.0379842717363,18.4678612123276,24.2145408202508,22.3240594101483,19.164848653963,26.3792584774631,24.1355038588862,23.4044219367034,24.8010336860828,23.5300948881975,25.5168540467413,22.3683733289549,21.4014351559687,22.4817474032759,23.3412248111106,24.8864360600401,23.3325568508739,25.7894246856685,23.3464257297837,22.4156545904062,21.2937248615526,19.5047385909768,20.493785739174,19.9778347890245,15.9238386208018,27.5657432804116,23.8137200111172,21.7971975673607,25.5524539318047,27.1269789611149,22.5065739232039,21.175601481439,18.7563404940601,19.3144430945432,19.1687015946587,20.5544481762766,19.7651987934443,20.8207392015196,19.0747439453711,20.5103176017711,21.4965946493408,19.5860148922815,23.490571106494,22.2325743319325,21.2242321293377,20.3572905256618,20.3871997029646,17.7191347126871,27.0963809245565,27.7626609632916,25.763036599467,27.2185112942698,27.2037986928351,27.6814783152836,26.1475013798859,26.1997311680022,25.3932361818137,22.3242015290059,17.8820165114472,20.3444983819877,18.6425961647827,19.8126963508086,19.5446845897968
16,SK40,snc,27.154143959236,25.6957009706835,21.4437358369044,22.3639576296102,21.4458694912483,23.6205600089587,19.543335051315,17.5108250222614,20.2985482994089,18.3392301944827,19.7637112601043,14.2059506983593,18.4349248900442,21.9479667335126,19.3195560068815,17.722444333519,21.1091195363356,18.8826095740443,22.4968385553365,22.6896707911405,26.3380956420346,21.9611863068559,21.1622608327134,17.532443823706,19.9624814949435,19.837483899076,21.7871994152024,23.9564715264802,21.2033755196809,22.4147170265344,22.4405116382242,21.5591867032973,19.620630665459,20.4441315905446,23.697938796276,21.9941581439966,23.2110449893015,20.9921097007631,20.0183031149224,16.546581492548,21.6602741095822,29.7842790547266,20.6491735874112,27.5674586774736,23.9789384206914,24.1733832625992,19.3112176143272,24.3620033250253,21.3487239990719,21.2927226138565,23.121839246564,22.9816607395592,22.034486568754,29.0020721187849,25.4424447791278,19.8223849419072,19.596878336123,24.3517233913641,22.2256442201385,18.3912984589201,26.4956607374113,24.5822387602109,23.2989557770091,23.8712780120498,23.7253524610301,24.9427236120578,22.0733815970995,21.6203456630705,22.8543321940609,23.4476924791617,25.2486343301395,22.9187361978219,25.6581167440366,22.1555164508372,22.4700459886542,21.025974810874,19.5252421800926,20.1503030763919,19.1480520997597,19.0448662932456,28.5038731046642,24.7604334356199,22.6768690613633,26.5195121510051,27.8660155080469,23.6204257520739,22.1796849293824,19.1128190974557,20.3030890519057,19.872615901511,19.885283465865,20.3397338888191,19.9225659355974,14.8698259368245,20.7873302064578,21.2227845250353,18.8512333165064,22.3126761373832,21.2009139975534,21.2978601590639,18.9093285941907,21.6175428902167,17.253777265081,26.6344833281488,27.7526287551817,26.4186142070478,27.8872153212573,26.4006879164274,25.9270159142243,26.0819155311971,25.6076142339844,24.7723865637903,22.7119246460858,19.0740508303182,21.2626022512806,20.9319701415508,21.2243413981476,20.2688792222319
17,SK41,snc,26.7615857623185,26.0584681260241,21.1582866144614,22.0196439800396,21.8995941719275,23.2241823607983,20.1406636474922,16.8424013827165,20.8543041659512,18.6063464830065,18.331551586278,16.3826062290188,19.9428017782936,22.1178437217249,18.5741875178537,18.2591321175738,21.3105649895377,16.9660992792724,21.3751612790807,22.7634074057886,26.8753023589332,21.8085280705927,21.8662565074219,18.1554949534363,20.0801464763183,19.7504661662313,22.2475750490318,23.8075335558232,21.2261822593455,23.4229423632541,22.4523204616502,22.3095213633778,20.6638466313759,20.4382418234,23.9306147445728,22.7412362110549,23.3174731682912,21.0704651323691,20.0942211796293,16.6839850018129,22.5834152750844,30.0826494408062,21.1734898356214,27.8073658956085,24.3987421244523,24.6672997770461,19.2480221845787,24.3971644313163,21.4663659830447,23.4349142175557,23.1443654909404,23.5312664495175,21.8328056151374,29.2519323442129,25.4428864974133,19.9819550071945,19.8070585337007,25.5380802886021,22.3923440454408,20.0301398776702,27.18683824365,25.9400186064613,24.0631325028862,24.3525525461328,24.3762412184556,25.67993426757,22.2799515147672,21.6362894298347,23.7502478231953,24.4442995687113,25.5682155034545,23.6974779153272,26.1649966957379,22.477629325558,23.0356139640776,21.4661151071103,20.4126053279947,21.0317184696191,19.3053661109997,17.7731310444646,28.8739351104996,25.1064720409588,22.9300338181602,26.7024028846112,28.2870816131339,23.7745245453224,22.0023290706468,19.0352074034943,20.3987252353489,20.2850726431168,19.9105617010297,19.8585963109835,20.4503021717596,17.036441215353,21.6816935182478,22.2087900577721,19.4782440154672,22.6296379722132,21.474593678833,22.0184441100522,20.2620759213776,21.3639368765578,18.9225527492436,26.8651901563054,26.6867544992468,26.5083374770896,28.2547067097356,26.9383420333614,26.5347939752558,25.926005284134,25.1329009702333,24.6746496626625,22.9561393673987,18.361756056247,21.3828286355511,19.4407730662615,20.4993642987798,19.7409863110123
18,SK42,sham,26.8199722973579,25.4262380526298,21.3723277419066,21.9410594103983,21.30175466305,22.8871318844468,19.5058028049684,18.053352725127,19.8162368932146,18.9068811156769,19.5429016556871,17.2311940487991,18.972069631933,21.7205598676689,18.8270458900142,17.9743128778012,21.0560915377829,18.3212984883308,22.0407267720685,22.3970184968573,26.320099159215,21.6328150112457,21.2570609663732,19.159074761929,20.1342684096812,19.8700502154204,21.8173978839662,24.1199372534784,20.6161583288321,22.8290486612774,22.0079442038963,21.8572206765361,20.2286963607973,20.2797123027863,23.5815057279999,22.230727617674,22.9650384977599,20.5095049327435,19.9579032695239,16.103866173551,22.9102970780914,29.547950747444,20.4211887166414,27.5922319024374,23.7728358115599,24.2635109565474,19.1055107236925,23.8900319070502,21.2841154718461,22.7738735270573,23.1256167801301,22.1708049159189,21.6972897621212,28.7733958073391,25.4755983601455,19.8740744391707,19.608881958326,25.0848107063478,22.0514543441067,20.3000614910346,26.9509095745259,25.2162769956549,23.4274548258542,23.9016929879094,23.6666843392619,25.0261030472486,21.7587937696016,21.8253855260404,23.2764956646748,24.2470975845207,25.1653100308585,23.5528141326268,26.0127403878176,22.4161196295483,22.6369498002948,21.8371334120297,20.216813616933,21.011571556306,19.3852387542897,17.5831673850252,28.2201240434938,24.4162309748569,22.3714573387077,26.2111377323175,27.710684280952,23.4469486255313,21.3549297312595,19.2776423541054,19.7570993210273,19.7293633933535,20.3565081115747,20.6493404000772,21.2182650008933,18.6515964414184,22.0890792761071,22.6283811401157,19.6548620824042,22.1531643906797,20.8815469626412,21.3385845597038,19.3558594242321,21.0629902450851,17.757861546306,27.6916221050381,27.361081330222,27.004929720206,28.5912760086975,27.0976335911285,26.8925828367702,26.1109043644348,25.9339496789873,24.9607515041932,23.130799867178,17.9004964951306,20.6386135398772,19.3284947244659,20.3039341988327,19.1645097144845
19,SK43,snc,27.2457666525685,26.3709042591645,21.9923044427195,22.8899381654602,22.0307162855356,24.3489650177196,19.9022972614152,18.1232691636962,20.7830564018861,19.2946510893742,20.1632197146066,15.7878001753925,18.6684427351721,22.2357604409547,19.8080474205937,19.0197534741295,21.4940946066984,18.881834751083,21.7375075002679,22.7194782707533,26.3765997419769,22.2189410356487,21.106647348124,19.1924669210279,20.0478224306468,20.4500720090208,22.0044974637858,24.2054863294397,21.005350188873,22.3626121832848,22.2322591246389,21.7418461370027,20.4850190346422,20.5226046792715,23.7624799333246,22.0601194930347,22.9762728521198,20.6992225476841,19.8434631449387,18.8140082773691,22.2748614099336,29.935559464369,20.8573663609377,27.6702145368275,24.0692968686728,23.9911017652331,19.0193745653838,24.5241482816905,21.2005437455224,22.1828901580103,23.2520271567089,23.1669928270032,22.0296875196763,29.0936765710094,25.0930402525555,19.6950828691696,19.8109056942356,25.1964731715475,21.9388535915973,19.9516592326252,27.3980092707904,25.0736434972024,23.8579468795704,23.8553931422783,23.8552650667946,24.9000467954004,21.7594026169595,22.3005460477411,23.3942297292543,24.0145429924818,25.2729331957242,23.6493311270013,26.2769272563141,23.2958989246704,23.0212482694237,21.8639734395656,20.4485475112501,20.871393098454,19.800616207189,19.0894570847188,28.4863759705673,24.7418497864304,22.6126847474683,26.2396328211143,27.9476898644892,23.5129417336215,21.9563725421353,19.6423465402458,20.3750973551082,19.802785968656,20.3583560883115,20.6091228376134,21.0242510255585,18.4566070385426,22.108998835027,22.5883789055352,20.2060834104361,22.0265400923573,21.0004320892077,21.5558898493597,19.8079879291646,21.6023413369237,17.8443462864558,27.063813353274,27.3624658211903,26.5364849894479,28.1136125944767,27.0012123196164,26.9725113091393,25.670848612519,25.6499568137975,24.8099674899582,22.7877445566861,18.4517507868169,20.8447867484056,20.211167537969,20.6997737420223,19.4163942296039
20,SK44,snc,27.2523946803798,26.0604800911999,22.1292016127921,22.5571274123077,21.6859125000368,23.9254395590387,19.7722155764033,18.2408867194648,20.2003489618947,19.1765102056659,20.2539957892701,13.4768826974207,18.4790957541177,22.0391212104211,18.8242708114446,18.3085395107481,21.4556749443807,18.5001069725274,22.0073717400229,22.1200327074898,26.0155104776457,21.8866811989203,21.0200194794582,19.8772938660902,19.3634017090657,19.5685731801658,21.794576383676,24.0843766171056,20.4799387210527,21.8766729262378,21.9826532425712,21.7238534899687,20.8724357957082,20.267470878441,23.2101137513753,21.6926270571106,22.9941029545247,20.7304665792022,19.2861162777683,17.9610805447388,22.2943818188749,29.6907149570815,19.5176765301253,27.3983999471457,23.9062564893714,23.8992720536679,18.7283214066452,24.0720060979952,20.9965514646786,22.2403881042482,22.9430338026287,22.9554956841483,21.3562784207601,28.8249306442665,24.9482765624088,19.6016606753541,19.5752043534676,25.151367839774,21.7343018355557,19.5071006460159,27.2044900560828,24.939389136312,23.832873941516,23.5831832507354,23.4853827557589,24.758169645944,22.1629416867673,21.5293888703194,23.4050911031592,23.4965215067892,25.072798133252,23.6279448856278,26.1458328305875,23.7682787803162,23.0385119302933,20.7676067379323,20.0790527173166,19.6205211484953,20.0563782267344,18.6755099887669,28.1928549353501,24.4500419994418,22.3532711375726,25.998524087692,27.7339599256331,23.3042351186542,22.0543094565557,19.3474094203095,19.9365898259018,19.7989091468752,21.0650846524147,20.6580424897973,21.4751291892066,19.3025530396495,22.1347300359147,22.8335867538994,20.4936430842093,21.9962382813538,20.6605766309512,21.3741978356022,19.6864727891202,20.7382107430499,17.7327487990124,27.6127036725065,27.8492677913607,26.9938170302238,28.7505604051263,27.6114715047101,27.7467464859097,25.8325204701421,26.2184769541282,25.5811505252737,22.4755888165873,18.3805416295409,20.9511194139555,20.4844658032443,20.9654541587255,19.1410485339141
