,0
feature1,0.002745751166533322
feature2,0.5993370376943765
feature3,0.10402083396793697
feature4,0.28114134576916966
feature5,0.46143520669486204
feature6,0.15182317733810746
feature7,0.5336006631188744
feature8,0.15318675630237197
feature9,0.00021834734608396167
feature10,0.030146838151502403
feature11,0.09738779153872214
feature12,0.5422855441719014
feature13,0.017711467002412738
feature14,0.14982651216319676
feature15,0.08510525312764766
feature16,0.9132875514849298
feature17,0.008958016816858426
feature18,0.029675313944982358
feature19,0.23517401056626658
feature20,0.0022182101120401558
feature21,0.0015353726652942885
feature22,0.13352095503580705
feature23,0.016358533487134598
feature24,0.8003137174996742
feature25,0.5599797627233667
feature26,0.130070990621956
feature27,0.22109591104517523
feature28,0.29055652398910187
feature29,0.45594903651497365
feature30,0.28837781219342845
feature31,0.0638664180690307
feature32,0.0006301363771338196
feature33,0.08640357822388614
feature34,0.6253661713856341
feature35,0.7268718671406221
feature36,0.5599797627233667
feature37,4.026583853064478e-05
feature38,0.001327053021239802
feature39,2.4075586626287757e-05
feature40,0.0005644133209395006
feature41,0.00012334002812641867
feature42,0.059255003499372745
feature43,0.9140856356212008
feature44,0.6836388109969186
feature45,2.5559348455809727e-06
feature46,0.00030593369162819806
feature47,0.1730633555311527
feature48,0.01716951397873377
feature49,0.8785307541585546
feature50,0.5153524986479638
feature51,0.6388894690430722
feature52,0.06409043265359135
feature53,0.031867731337622086
feature54,0.36568807592343
feature55,0.029765006701528717
feature56,0.0006435950083457702
feature57,0.0008163254012344244
feature58,0.04683685243604351
feature59,0.00010872785529696737
feature60,0.0003346996980180217
feature61,0.004885532062213977
feature62,0.06326239864869815
feature63,0.23631728804427643
feature64,0.006508438957447578
feature65,0.44901648214939893
feature66,0.01678331146787112
feature67,6.268455379152028e-05
feature68,7.388360256324344e-05
feature69,0.020560390790126927
feature70,0.13881482500885864
feature71,0.0001944851838200303
feature72,0.004234265931067606
feature73,0.3763131623627136
feature74,3.726610875783276e-05
feature75,2.6227904990376354e-05
feature76,0.17903511303000155
feature77,0.01613095293086486
feature78,0.0013459532386703985
feature79,0.046406325898457744
feature80,0.0002570448942491038
feature81,1.6022166946470652e-05
feature82,0.5575753842425304
feature83,0.11147759930477427
feature84,0.0005084667973703071
feature85,0.04899014530011285
feature86,0.44856165988142416
feature87,0.00013363644437362993
feature88,0.9503477351478427
feature89,0.11635314818432668
feature90,0.06789872969308147
feature91,0.39675993116665376
feature92,0.8604351778076069
feature93,0.2986402778269616
feature94,0.7524489436898292
feature95,0.006106730166200144
feature96,0.3231348969165967
feature97,0.13672474292828854
feature98,0.4839016631816121
feature99,0.7600136125932524
feature100,0.1693607566398723
feature101,0.594352074097072
feature102,0.04089010672171678
feature103,0.09201239647028099
feature104,0.004885532062213977
feature105,0.06326239864869815
feature106,0.23631728804427643
feature107,0.006508438957447578
feature108,0.020560390790126927
feature109,0.13881482500885864
feature110,0.0001944851838200303
feature111,0.046406325898457744
feature112,0.0002570448942491038
feature113,1.6022166946470652e-05
feature114,0.13746008976099308
feature115,0.9009665520401106
feature116,0.00010107547690359873
feature117,3.729625269035466e-07
feature118,0.00017745968847256106
feature119,0.00038857773092965185
feature120,1.5542308541690585e-07
feature121,0.00016525706532035834
feature122,0.000470261310718347
feature123,8.780254616868988e-07
feature124,0.00961541552184711
feature125,0.00017638448894002738
feature126,0.6672678302841353
feature127,5.429864243827659e-06
feature128,0.23743055732242102
feature129,0.19822223477576348
feature130,0.0272424961806474
feature131,0.3792367573048834
feature132,0.5407472853953004
feature133,0.7724963032960487
feature134,0.4353210930546034
feature135,0.16059726390720944
feature136,0.3737074166337059
feature137,0.15855040687156066
feature138,0.24800756593360113
feature139,0.26983798933259506
feature140,0.41306621053199244
feature141,0.0874728432129365
feature142,0.3045471931793898
feature143,0.026269051968194786
feature144,0.009485275258526521
feature145,0.0825237002582379
feature146,0.21822875413773588
feature147,0.3803764263656605
feature148,0.0055732756483487965
feature149,0.0215615334680609
feature150,0.22721845190187676
feature151,0.5524796774407637
feature152,0.009043112756826477
feature153,0.002804953900485827
feature154,0.003239333807815965
feature155,0.010420821859857425
feature156,0.10134884509065567
feature157,0.1100653493040039
feature158,0.0025351304062405234
feature159,0.000700936758742839
feature160,0.0068283902107723355
feature161,0.15650846428783433
feature162,0.007864060303953245
feature163,0.0007692141195780078
feature164,0.0005648526966118536
feature165,0.0023890129347186014
feature166,0.02383467901844508
feature167,0.0004499790378331009
feature168,0.003811071964260029
feature169,3.225277662647266e-05
feature170,2.9008499222418217e-05
feature171,0.0009067201287312879
